Date,Open,High,Low,Close
2023-11-15,185.75,187.38,185.68,185.91
2023-11-16,187.45,188.82,186.54,187.59
2023-11-17,188.12,188.25,186.46,187.57
2023-11-20,187.76,189.76,187.75,189.31
2023-11-21,189.27,189.38,187.62,188.51
2023-11-22,189.35,190.77,188.69,189.17
2023-11-24,188.73,188.76,187.13,187.84
2023-11-27,187.79,188.54,186.79,187.67
2023-11-28,187.66,188.94,187.28,188.27
2023-11-29,188.76,189.94,186.85,187.25
2023-11-30,187.72,188.19,186.08,187.82
2023-12-01,188.2,189.42,187.11,189.1
2023-12-04,187.85,187.92,185.35,187.31
2023-12-05,188.08,192.22,188.05,191.26
2023-12-06,192.27,192.58,189.96,190.17
2023-12-07,191.46,192.82,191.42,192.1
2023-12-08,192.03,193.8,191.5,193.52
2023-12-11,190.95,191.32,189.28,191.02
2023-12-12,190.92,192.54,189.57,192.53
2023-12-13,192.91,195.78,192.67,195.74
2023-12-14,195.8,197.39,193.96,195.89
2023-12-15,195.32,196.18,194.8,195.36
2023-12-18,193.9,194.43,192.21,193.7
2023-12-19,193.96,194.75,193.7,194.74
2023-12-20,194.7,195.47,192.65,192.65
2023-12-21,193.91,194.87,191.33,192.5
2023-12-22,193.0,193.22,190.81,191.43
2023-12-26,191.44,191.72,190.67,190.89
2023-12-27,190.34,191.33,188.95,190.99
2023-12-28,191.97,192.48,191.01,191.41
2023-12-29,191.73,192.22,189.58,190.38
2024-01-02,185.06,186.33,181.83,183.56
2024-01-03,182.16,183.8,181.38,182.19
2024-01-04,180.11,181.04,178.86,179.87
2024-01-05,179.95,180.71,178.15,179.15
2024-01-08,180.05,183.52,179.47,183.48
2024-01-09,181.86,183.08,180.68,183.07
2024-01-10,182.29,184.31,181.86,184.11
2024-01-11,184.45,184.96,181.56,183.51
2024-01-12,183.98,184.65,183.12,183.84
2024-01-16,180.12,182.2,178.9,181.57
2024-01-17,179.24,180.88,178.28,180.64
2024-01-18,184.01,187.02,183.75,186.52
2024-01-19,187.21,189.8,186.71,189.42
2024-01-22,190.15,193.14,190.11,191.72
2024-01-23,192.84,193.56,191.66,193.0
2024-01-24,193.23,194.18,192.16,192.32
2024-01-25,193.03,194.07,190.95,192.0
2024-01-26,192.1,192.58,189.79,190.27
2024-01-29,189.86,190.05,187.46,189.58
2024-01-30,188.8,189.65,185.37,185.94
2024-01-31,184.95,185.01,182.29,182.34
2024-02-01,181.93,184.86,181.76,184.77
2024-02-02,177.85,185.23,177.24,183.77
2024-02-05,186.04,187.13,183.76,185.58
2024-02-06,184.77,187.19,184.68,187.18
2024-02-07,188.51,188.91,186.5,187.29
2024-02-08,187.27,187.42,185.25,186.21
2024-02-09,186.78,188.1,186.13,186.97
2024-02-12,186.55,186.8,184.93,185.29
2024-02-13,183.93,184.36,181.69,183.2
2024-02-14,183.48,183.69,180.63,182.32
2024-02-15,181.73,182.66,179.55,182.03
2024-02-16,181.6,183.01,179.87,180.5
2024-02-20,179.98,180.62,178.21,179.76
2024-02-21,180.13,181.07,178.87,180.51
2024-02-22,181.66,183.12,180.65,182.54
2024-02-23,183.17,183.2,180.42,180.71
2024-02-26,180.43,180.95,178.86,179.36
2024-02-27,179.3,182.09,177.78,180.82
2024-02-28,180.7,181.3,178.34,179.62
2024-02-29,179.47,180.76,177.75,178.95
2024-03-01,177.77,178.74,175.62,177.88
2024-03-04,174.4,175.14,172.06,173.36
2024-03-05,169.06,170.33,167.94,168.43
2024-03-06,169.36,169.54,167.0,167.44
2024-03-07,167.47,169.03,166.82,167.32
2024-03-08,167.32,171.97,167.26,169.03
2024-03-11,171.22,172.65,170.34,171.03
2024-03-12,171.43,172.3,169.31,171.51
2024-03-13,171.05,171.47,169.06,169.43
2024-03-14,171.19,172.58,170.34,171.28
2024-03-15,169.47,170.91,168.6,170.91
2024-03-18,173.83,175.95,171.8,171.99
2024-03-19,172.61,174.86,171.31,174.33
2024-03-20,173.97,176.9,173.35,176.9
2024-03-21,175.29,175.73,169.14,169.67
2024-03-22,170.05,171.33,168.37,170.57
2024-03-25,168.88,170.23,167.77,169.15
2024-03-26,168.31,169.72,167.9,168.02
2024-03-27,168.72,171.88,168.42,171.59
2024-03-28,170.04,170.52,168.82,169.78
2024-04-01,169.49,169.55,167.8,168.34
2024-04-02,167.4,167.66,166.56,167.16
2024-04-03,167.11,168.98,166.91,167.97
2024-04-04,168.6,170.21,167.14,167.14
2024-04-05,167.91,168.7,167.27,167.9
2024-04-08,167.35,167.52,166.57,166.78
2024-04-09,167.02,168.39,166.68,167.99
2024-04-10,167.12,167.41,165.45,166.11
2024-04-11,166.67,173.72,166.49,173.3
2024-04-12,172.53,176.59,172.48,174.8
2024-04-15,173.62,174.88,170.79,170.98
2024-04-16,170.04,172.03,166.6,167.7
2024-04-17,167.93,168.96,166.33,166.33
2024-04-18,166.36,166.97,164.9,165.38
2024-04-19,164.56,164.75,162.45,163.36
2024-04-22,163.88,165.6,163.13,164.19
2024-04-23,163.71,165.39,163.28,165.24
2024-04-24,164.89,167.62,164.56,167.34
2024-04-25,167.85,168.92,166.48,168.2
2024-04-26,168.19,169.64,167.5,167.62
2024-04-29,171.65,174.28,171.38,171.78
2024-04-30,171.61,173.25,168.31,168.64
2024-05-01,167.9,170.99,167.43,167.62
2024-05-02,170.8,171.7,169.19,171.31
2024-05-03,184.8,185.14,180.85,181.56
2024-05-06,180.54,182.37,178.63,179.91
2024-05-07,181.63,183.06,179.52,180.59
2024-05-08,181.03,181.25,179.65,180.93
2024-05-09,180.75,182.83,180.3,182.74
2024-05-10,183.31,183.5,180.57,181.48
2024-05-13,183.85,185.49,183.03,184.68
2024-05-14,185.9,186.68,184.69,185.82
2024-05-15,186.3,189.01,185.76,188.09
2024-05-16,188.83,189.46,188.03,188.21
2024-05-17,187.88,189.17,187.56,188.24
2024-05-20,187.7,190.27,187.39,189.4
2024-05-21,189.45,191.07,189.28,190.7
2024-05-22,190.62,191.16,188.64,189.26
2024-05-23,189.34,189.36,185.03,185.28
2024-05-24,187.2,188.94,186.43,188.35
2024-05-28,189.87,191.34,187.48,188.36
2024-05-29,187.98,190.6,187.88,188.66
2024-05-30,189.12,190.53,188.99,189.65
2024-05-31,189.8,190.92,188.28,190.6
2024-06-03,191.24,193.32,190.87,192.36
2024-06-04,192.97,193.64,191.37,192.68
2024-06-05,193.72,195.21,193.2,194.19
2024-06-06,194.01,194.81,192.5,192.81
2024-06-07,192.98,195.25,192.47,195.2
2024-06-10,195.21,195.61,190.5,191.46
2024-06-11,191.99,205.38,191.97,205.37
2024-06-12,205.59,218.31,205.12,211.24
2024-06-13,212.9,214.89,209.78,212.4
2024-06-14,212.01,213.32,209.49,210.67
2024-06-17,211.54,217.07,210.89,214.81
2024-06-18,215.72,216.75,211.17,212.45
2024-06-20,212.09,212.4,207.06,207.88
2024-06-21,208.58,210.07,205.33,205.71
2024-06-24,205.94,210.87,204.82,206.35
2024-06-25,207.35,209.56,206.82,207.27
2024-06-26,209.68,213.01,208.83,211.42
2024-06-27,212.85,213.89,210.53,212.26
2024-06-28,213.92,214.21,208.49,208.81
2024-07-01,210.27,215.64,210.1,214.89
2024-07-02,214.29,218.49,213.25,218.38
2024-07-03,218.11,219.65,217.15,219.65
2024-07-05,219.75,224.51,219.75,224.4
2024-07-08,225.14,225.89,221.33,225.86
2024-07-09,225.97,227.43,224.43,226.72
2024-07-10,227.33,231.08,227.28,230.98
2024-07-11,229.4,230.39,223.83,225.62
2024-07-12,226.95,230.64,226.72,228.56
2024-07-15,234.45,235.19,231.09,232.39
2024-07-16,232.98,234.24,230.33,232.8
2024-07-17,227.48,229.47,224.69,226.91
2024-07-18,228.3,228.46,220.36,222.25
2024-07-19,222.89,224.85,221.36,222.38
2024-07-22,225.06,225.82,221.17,222.04
2024-07-23,222.44,224.99,220.77,223.08
2024-07-24,222.08,222.87,215.27,216.66
2024-07-25,217.05,218.95,212.78,215.62
2024-07-26,216.82,217.61,214.15,216.09
2024-07-29,215.1,217.42,213.9,216.37
2024-07-30,217.31,218.44,214.26,216.92
2024-07-31,219.54,221.9,218.74,220.17
2024-08-01,222.44,222.55,215.16,216.48
2024-08-02,217.27,223.66,215.84,217.97
2024-08-05,197.38,211.67,194.32,207.47
2024-08-06,203.54,208.19,199.34,205.45
2024-08-07,205.12,211.81,204.62,208.02
2024-08-08,211.28,212.36,207.04,211.48
2024-08-09,210.28,214.92,210.15,214.38
2024-08-12,214.46,217.88,214.0,215.91
2024-08-13,217.38,220.24,217.38,219.62
2024-08-14,218.93,221.37,218.07,220.07
2024-08-15,222.93,223.67,221.1,223.05
2024-08-16,222.25,225.14,221.99,224.37
2024-08-19,224.04,224.31,221.38,224.21
2024-08-20,224.09,225.48,223.77,224.82
2024-08-21,224.83,226.28,223.38,224.72
2024-08-22,226.1,226.64,222.23,222.86
2024-08-23,223.98,226.52,222.66,225.15
2024-08-26,225.07,225.59,222.22,225.49
2024-08-27,224.32,227.15,223.22,226.33
2024-08-28,226.22,228.15,224.0,224.8
2024-08-29,228.39,231.19,227.18,228.08
2024-08-30,228.48,228.69,225.79,227.3
2024-09-03,226.85,227.3,219.52,221.11
2024-09-04,220.01,220.13,215.86,219.21
2024-09-05,219.98,223.8,219.87,220.73
2024-09-06,222.28,223.56,218.13,219.18
2024-09-09,219.18,219.62,215.1,219.27
2024-09-10,217.29,219.83,215.12,218.47
2024-09-11,219.81,221.43,216.27,221.0
2024-09-12,220.84,221.89,218.18,221.11
2024-09-13,221.92,222.37,220.26,220.84
2024-09-16,214.93,215.6,212.33,214.71
2024-09-17,214.14,215.29,212.9,215.18
2024-09-18,215.93,221.05,215.92,219.05
2024-09-19,223.32,228.11,222.96,227.17
2024-09-20,228.26,231.36,225.93,226.5
2024-09-23,225.65,227.74,224.13,224.78
2024-09-24,226.95,227.64,224.05,225.68
2024-09-25,223.26,225.6,222.35,224.69
2024-09-26,225.61,226.8,223.73,225.83
2024-09-27,226.76,227.81,225.61,226.1
2024-09-30,228.33,231.27,227.94,231.27
2024-10-01,227.81,227.94,222.08,224.53
2024-10-02,224.21,225.68,221.36,225.09
2024-10-03,223.46,225.12,221.66,223.99
2024-10-04,226.2,226.3,222.46,225.11
2024-10-07,222.83,224.01,219.68,220.04
2024-10-08,222.63,224.3,221.59,224.09
2024-10-09,223.55,228.04,223.16,227.83
2024-10-10,226.09,227.79,225.48,227.34
2024-10-11,227.59,227.7,225.65,225.86
2024-10-14,227.0,230.01,226.9,229.58
2024-10-15,231.87,235.72,230.64,232.11
2024-10-16,229.88,230.39,228.13,230.06
2024-10-17,231.69,232.11,228.8,230.42
2024-10-18,234.42,234.42,232.27,233.25
2024-10-21,232.71,235.09,232.71,234.72
2024-10-22,232.15,234.46,230.87,234.11
2024-10-23,232.34,233.39,226.07,229.04
2024-10-24,228.27,229.1,226.71,228.85
2024-10-25,228.03,231.48,227.86,229.69
2024-10-28,231.58,232.98,230.82,231.66
2024-10-29,231.37,232.59,230.59,231.93
2024-10-30,230.88,231.73,227.84,228.39
2024-10-31,227.63,228.12,223.69,224.23
2024-11-01,219.33,223.67,218.63,221.25
2024-11-04,219.35,221.13,218.08,220.36
2024-11-05,220.15,222.28,219.49,221.79
2024-11-06,220.95,224.39,219.54,221.06
2024-11-07,222.96,226.18,222.9,225.79
2024-11-08,225.73,227.21,224.97,225.52
2024-11-11,223.57,224.27,220.09,222.81
2024-11-12,223.12,224.16,221.94,222.81
2024-11-13,222.59,225.21,221.35,223.69
2024-11-14,223.59,227.42,223.57,226.77
2024-11-15,224.96,225.48,222.85,223.57
2024-11-18,223.82,228.28,223.74,226.57
2024-11-19,225.54,228.7,225.22,226.83
2024-11-20,226.61,228.47,224.46,227.55
2024-11-21,227.43,228.7,224.28,227.07
2024-11-22,226.61,229.26,226.61,228.41
2024-11-25,229.99,231.77,228.28,231.39
2024-11-26,231.85,234.07,231.85,233.57
2024-11-27,232.98,234.19,232.33,233.44
2024-11-29,233.32,236.3,232.48,235.82
2024-12-02,235.76,239.26,235.65,238.07
2024-12-03,238.29,241.22,237.38,241.11
2024-12-04,241.33,242.56,239.72,241.47
2024-12-05,242.44,242.99,240.59,241.5
2024-12-06,241.37,243.08,240.54,241.3
2024-12-09,240.29,245.67,240.22,245.18
2024-12-10,245.32,246.63,243.78,246.2
2024-12-11,246.39,249.21,244.7,244.93
2024-12-12,245.32,247.16,244.12,246.39
2024-12-13,246.25,247.71,244.68,246.55
2024-12-16,246.42,249.78,246.08,249.45
2024-12-17,248.49,252.22,248.19,251.87
2024-12-18,250.56,252.67,246.17,246.48
2024-12-19,245.93,250.4,245.52,248.2
2024-12-20,246.47,253.38,244.13,252.87
2024-12-23,253.15,254.03,251.84,253.65
2024-12-24,253.87,256.57,253.67,256.56
2024-12-26,256.55,258.45,255.99,257.38
2024-12-27,256.19,257.06,251.45,253.97
2024-12-30,250.63,251.89,249.16,250.6
2024-12-31,250.84,251.67,247.85,248.83
2025-01-02,247.35,247.52,240.28,242.3
2025-01-03,241.82,242.63,240.35,241.82
2025-01-06,242.76,245.76,241.66,243.44
2025-01-07,241.44,243.99,239.82,240.67
2025-01-08,240.38,242.16,238.53,241.16
2025-01-10,238.49,238.64,231.52,235.35
2025-01-13,232.05,233.18,228.26,232.91
2025-01-14,233.26,234.62,230.99,231.8
2025-01-15,233.15,237.44,232.94,236.36
2025-01-16,235.84,236.5,226.58,226.81
2025-01-17,230.65,230.82,227.03,228.52
2025-01-21,222.58,223.0,217.99,221.23
2025-01-22,218.39,222.7,218.39,222.41
2025-01-23,223.31,225.59,220.89,222.24
2025-01-24,223.35,224.2,220.0,221.37
2025-01-27,222.6,230.68,222.56,228.4
2025-01-28,229.38,238.67,229.34,236.75
2025-01-29,232.63,238.34,232.52,237.84
2025-01-30,237.15,239.26,235.7,236.08
2025-01-31,245.62,245.62,231.96,234.5
2025-02-03,228.53,230.36,224.27,226.56
2025-02-04,225.81,231.65,225.21,231.32
2025-02-05,227.08,231.19,226.82,230.99
2025-02-06,229.82,232.32,228.97,231.74
2025-02-07,231.12,232.51,225.82,226.18
2025-02-10,228.36,229.38,226.01,226.45
2025-02-11,227.0,233.99,226.93,231.4
2025-02-12,229.98,235.71,229.47,235.63
2025-02-13,235.66,241.07,234.33,240.26
2025-02-14,239.98,244.26,239.72,243.31
2025-02-18,242.87,243.89,240.57,243.19
2025-02-19,243.37,244.72,241.88,243.58
2025-02-20,243.65,245.48,243.01,244.54
2025-02-21,244.66,247.38,243.93,244.26
2025-02-24,243.64,247.55,243.14,245.8
2025-02-25,246.7,248.69,243.62,245.74
2025-02-26,243.05,243.69,237.87,239.1
2025-02-27,238.15,241.19,235.81,236.05
2025-02-28,235.7,240.82,228.99,240.57
2025-03-03,240.52,242.75,234.87,236.78
2025-03-04,236.46,238.81,233.45,234.69
2025-03-05,234.18,235.31,228.03,234.5
2025-03-06,233.21,236.61,231.93,234.09
2025-03-07,233.87,240.1,233.53,237.81
2025-03-10,234.3,234.92,223.04,226.28
2025-03-11,222.63,224.65,216.31,219.68
2025-03-12,218.98,220.58,213.78,215.84
2025-03-13,214.81,215.7,207.32,208.58
2025-03-14,210.14,212.83,208.48,212.37
2025-03-17,212.19,214.09,208.87,212.88
2025-03-18,213.03,214.02,210.38,211.57
2025-03-19,213.09,217.61,212.63,214.11
2025-03-20,212.87,216.35,211.1,212.97
2025-03-21,210.45,217.69,210.17,217.12
2025-03-24,219.84,220.32,217.43,219.57
2025-03-25,219.61,222.92,218.92,222.57
2025-03-26,222.34,223.84,219.31,220.37
2025-03-27,220.23,223.81,219.4,222.67
2025-03-28,220.5,222.63,216.54,216.75
2025-03-31,215.87,224.43,215.09,220.96
2025-04-01,218.65,222.5,217.75,222.02
2025-04-02,220.16,224.01,219.86,222.71
2025-04-03,204.46,206.4,200.19,202.12
2025-04-04,192.87,198.83,186.36,187.39
2025-04-07,176.27,193.13,173.7,180.51
2025-04-08,185.72,189.34,168.32,171.51
2025-04-09,171.05,199.56,170.99,197.8
2025-04-10,188.08,193.76,182.04,189.42
2025-04-11,185.12,198.49,185.08,197.11
2025-04-14,210.33,211.82,200.1,201.46
2025-04-15,200.8,202.44,198.75,201.08
2025-04-16,197.32,199.65,191.36,193.25
2025-04-17,196.16,197.78,193.4,195.94
2025-04-21,192.25,192.78,188.81,192.14
2025-04-22,195.09,200.53,194.94,198.69
2025-04-23,204.92,206.91,201.73,203.52
2025-04-24,203.81,207.73,201.87,207.27
2025-04-25,205.29,208.65,205.12,208.18
2025-04-28,208.9,210.39,206.37,209.04
2025-04-29,207.59,211.12,207.27,210.1
2025-04-30,208.2,212.46,205.58,211.38
2025-05-01,207.98,213.43,207.8,212.2
2025-05-02,205.01,205.9,201.1,204.27
2025-05-05,202.03,203.03,197.17,197.84
2025-05-06,197.17,199.6,195.98,197.47
2025-05-07,198.12,198.39,192.23,195.22
2025-05-08,196.68,199.0,193.66,196.45
2025-05-09,197.95,199.49,196.5,197.49
2025-05-12,210.14,210.44,205.93,209.96
2025-05-13,209.6,212.56,208.17,212.09
2025-05-14,211.59,213.09,209.75,211.49
2025-05-15,210.12,212.12,208.71,210.61
2025-05-16,211.52,211.73,208.94,210.43
2025-05-19,207.09,208.65,203.45,207.96
2025-05-20,206.85,207.65,204.22,206.04
2025-05-21,204.36,206.22,199.92,201.29
2025-05-22,199.92,201.95,198.91,200.56
2025-05-23,192.9,196.92,192.7,194.5
2025-05-27,197.52,199.95,196.65,199.42
2025-05-28,199.8,201.93,199.11,199.63
2025-05-29,202.78,203.0,197.73,199.16
2025-05-30,198.58,201.16,196.0,200.06
2025-06-02,199.49,201.33,199.33,200.9
2025-06-03,200.55,202.96,200.17,202.47
2025-06-04,202.11,205.43,201.3,202.02
2025-06-05,202.7,203.94,199.36,199.84
2025-06-06,202.2,204.89,201.25,203.11
2025-06-09,203.58,205.19,199.23,200.65
2025-06-10,199.81,203.54,199.78,201.87
2025-06-11,202.7,203.69,197.63,197.99
2025-06-12,198.29,198.89,196.58,198.41
2025-06-13,198.94,199.58,194.93,195.67
2025-06-16,196.52,197.9,195.78,197.64
2025-06-17,196.42,197.61,194.44,194.87
2025-06-18,195.17,196.79,194.3,195.8
2025-06-20,197.46,200.9,196.08,200.21
2025-06-23,200.83,201.5,198.17,200.7
2025-06-24,201.79,202.64,199.41,199.51
2025-06-25,200.65,202.87,199.83,200.76
2025-06-26,200.63,201.84,198.67,200.21
2025-06-27,201.09,202.42,199.21,200.29
2025-06-30,201.21,206.57,198.47,204.36
2025-07-01,205.85,209.36,205.33,207.0
2025-07-02,208.08,212.5,207.32,211.6
2025-07-03,211.31,213.8,210.97,212.71
2025-07-07,211.84,215.38,207.97,209.12
2025-07-08,209.27,210.59,207.63,209.18
2025-07-09,208.7,210.49,206.4,210.31
2025-07-10,209.68,212.64,209.2,211.57
2025-07-11,209.74,211.29,209.03,210.33
2025-07-14,209.1,210.08,206.72,207.8
2025-07-15,208.39,211.05,208.09,208.28
2025-07-16,209.47,211.56,207.82,209.33
2025-07-17,209.74,210.96,208.76,209.19
2025-07-18,210.04,210.95,208.87,210.35
2025-07-21,211.26,214.93,210.79,211.64
2025-07-22,212.3,214.1,211.39,213.55
2025-07-23,214.15,214.3,211.57,213.3
2025-07-24,213.05,214.84,212.69,212.92
2025-07-25,213.85,214.39,212.56,213.03
2025-07-28,213.18,214.0,212.22,213.2
2025-07-29,213.33,213.96,209.99,210.44
2025-07-30,211.06,211.55,206.9,208.22
2025-07-31,207.67,209.01,206.34,206.75
2025-08-01,210.04,212.74,200.7,201.58
2025-08-04,203.7,207.06,200.88,202.55
2025-08-05,202.6,204.53,201.36,202.12
2025-08-06,204.82,214.53,204.78,212.41
2025-08-07,218.02,219.98,215.72,219.16
2025-08-08,219.96,230.09,218.38,228.44
2025-08-11,227.28,228.91,224.13,226.54
2025-08-12,227.37,230.15,226.43,229.0
2025-08-13,230.42,234.34,229.78,232.67
2025-08-14,233.4,234.46,230.2,232.12
2025-08-15,233.34,233.62,228.69,230.94
2025-08-18,231.05,232.46,229.46,230.24
2025-08-19,230.63,232.21,228.7,229.91
2025-08-20,229.33,229.82,225.13,225.37
2025-08-21,225.63,225.88,223.15,224.27
2025-08-22,225.53,228.44,224.77,227.12
2025-08-25,225.84,228.65,225.59,226.52
2025-08-26,226.23,228.84,224.06,228.66
2025-08-27,227.97,230.25,227.62,229.84
2025-08-28,230.17,232.75,228.69,231.9
2025-08-29,231.85,232.72,230.72,231.49
2025-09-02,228.6,230.2,226.33,229.07
2025-09-03,236.54,238.18,233.7,237.8
2025-09-04,237.78,239.22,236.07,239.1
2025-09-05,239.32,240.64,237.82,239.01
2025-09-08,238.62,239.47,235.67,237.21
2025-09-09,236.33,238.11,232.7,233.69
2025-09-10,231.53,231.76,225.31,226.15
2025-09-11,226.24,229.8,226.01,229.38
2025-09-12,228.57,233.85,228.37,233.41
2025-09-15,236.33,237.52,234.37,236.03
2025-09-16,236.51,240.54,235.65,237.48
2025-09-17,238.3,239.42,237.06,238.32
2025-09-18,239.29,240.52,235.98,237.21
2025-09-19,240.55,245.61,239.53,244.81
2025-09-22,247.6,255.92,247.42,255.36
2025-09-23,255.16,256.61,252.86,253.71
2025-09-24,254.5,255.02,250.33,251.6
2025-09-25,252.5,256.44,251.0,256.15
2025-09-26,253.38,256.87,253.06,254.74
2025-09-29,253.84,254.28,252.3,253.71
2025-09-30,254.14,255.2,252.4,253.91
2025-10-01,254.32,258.06,254.21,254.73
2025-10-02,255.86,257.45,253.43,256.4
2025-10-03,253.95,258.51,253.23,257.29
2025-10-06,257.26,258.34,254.33,255.97
2025-10-07,256.09,256.67,254.71,255.76
2025-10-08,255.8,257.79,255.39,257.33
2025-10-09,257.08,257.27,252.43,253.32
2025-10-10,254.22,255.66,243.31,244.58
2025-10-13,248.68,248.99,244.87,246.96
2025-10-14,245.9,248.15,244.01,247.07
2025-10-15,248.79,251.11,246.77,248.64
2025-10-16,247.55,248.34,244.44,246.75
2025-10-17,247.32,252.67,246.57,251.58
2025-10-20,255.17,263.63,254.91,261.5
2025-10-21,261.14,264.54,261.09,262.03
2025-10-22,261.91,262.11,254.71,257.72
2025-10-23,259.21,259.88,257.28,258.85
2025-10-24,260.45,263.38,258.45,262.08
2025-10-27,264.13,268.36,263.9,268.05
2025-10-28,268.23,269.13,267.39,268.24
2025-10-29,268.52,270.64,266.36,268.94
2025-10-30,271.22,273.37,267.72,270.63
2025-10-31,276.21,276.54,268.4,269.61
2025-11-03,269.66,270.09,265.5,268.29
2025-11-04,267.57,270.72,266.87,269.28
2025-11-05,267.85,270.93,266.18,269.38
2025-11-06,267.13,272.63,267.13,269.01
2025-11-07,269.04,271.52,266.02,267.71
2025-11-10,268.46,273.22,266.96,268.93
2025-11-11,269.31,275.4,269.3,274.74
2025-11-12,274.49,275.22,271.2,272.96
2025-11-13,273.6,276.19,271.59,272.44
2025-11-14,270.55,275.45,269.1,271.9
2025-11-17,268.32,269.99,265.24,266.96
2025-11-18,269.49,270.21,264.83,266.94
2025-11-19,265.04,271.71,265.01,268.06
2025-11-20,270.33,274.92,265.43,265.76
2025-11-21,265.46,272.82,265.18,270.99
2025-11-24,270.4,276.49,270.4,275.41
2025-11-25,274.76,279.86,274.74,276.46
2025-11-26,276.45,279.01,276.12,277.04
2025-11-28,276.75,278.48,275.48,278.33
2025-12-01,277.49,282.89,275.63,282.58
2025-12-02,282.48,286.87,282.11,285.66
2025-12-03,285.67,288.08,282.77,283.62
2025-12-04,283.57,284.2,278.07,280.18
2025-12-05,280.02,280.62,277.53,278.26
2025-12-08,277.61,279.15,275.64,277.37
2025-12-09,277.64,279.51,276.41,276.67
2025-12-10,277.23,279.23,275.93,278.26
2025-12-11,278.58,279.07,273.3,277.51
2025-12-12,277.38,278.7,276.31,277.76
2025-12-15,279.63,279.63,272.33,273.6
2025-12-16,272.31,274.99,271.29,274.1
2025-12-17,274.5,275.65,271.14,271.34
2025-12-18,273.1,273.12,266.45,271.69
2025-12-19,271.65,274.09,269.4,273.16
2025-12-22,272.35,273.37,270.01,270.47
2025-12-23,270.34,271.99,269.06,271.85
2025-12-24,271.83,274.92,271.7,273.3
2025-12-26,273.65,274.86,272.35,272.89
2025-12-29,272.18,273.85,271.84,273.25
2025-12-30,272.3,273.57,271.78,272.57
2025-12-31,272.55,273.17,271.25,271.36
2026-01-02,271.76,277.32,268.5,270.51
2026-01-05,270.14,271.01,265.65,266.76
2026-01-06,266.5,267.05,261.63,261.87
2026-01-07,262.71,263.19,259.33,259.85
2026-01-08,256.54,258.81,255.23,258.56
2026-01-09,258.6,259.73,255.74,258.89
2026-01-12,258.68,260.82,256.32,259.77
2026-01-13,258.24,261.32,257.91,260.57
2026-01-14,259.01,261.33,256.23,259.48
2026-01-15,260.17,260.56,256.57,257.73
2026-01-16,257.42,258.42,254.46,255.06
2026-01-20,252.26,254.32,242.97,246.24
2026-01-21,248.24,251.09,244.73,247.19
2026-01-22,248.74,250.53,247.69,247.89
2026-01-23,246.86,248.95,244.23,247.58
2026-01-26,251.01,256.08,249.34,254.94
2026-01-27,258.69,261.46,257.73,257.79
2026-01-28,257.17,258.38,254.04,255.96
2026-01-29,257.52,259.17,253.94,257.8
2026-01-30,254.7,261.41,251.71,259.0
2026-02-02,259.55,269.99,258.73,269.51
2026-02-03,268.7,271.38,267.11,268.98
2026-02-04,271.79,278.43,271.79,275.98
2026-02-05,277.61,278.98,272.72,275.4
2026-02-06,276.61,280.39,276.42,277.6
2026-02-09,277.65,277.94,271.45,274.37
2026-02-10,274.64,275.12,272.69,273.43
2026-02-11,274.45,279.92,274.2,275.25
2026-02-12,275.34,275.47,259.94,261.49
2026-02-13,261.77,261.99,255.21,255.54
2026-02-17,257.81,266.04,255.3,263.64
2026-02-18,263.36,266.57,262.21,264.11
2026-02-19,262.36,264.24,259.81,260.34
2026-02-20,258.73,264.51,257.92,264.34
2026-02-23,263.25,269.18,263.14,265.93
2026-02-24,267.61,274.64,267.46,271.89
2026-02-25,271.53,274.69,270.8,273.98
2026-02-26,274.7,275.86,270.55,272.7
2026-02-27,272.56,272.56,262.65,263.94
2026-03-02,262.17,266.28,259.96,264.48
2026-03-03,263.24,265.32,259.89,263.51
2026-03-04,264.41,265.91,261.18,262.28
2026-03-05,260.55,261.32,257.01,260.05
2026-03-06,258.39,258.53,254.14,257.22
2026-03-09,255.45,260.91,253.45,259.64
2026-03-10,257.41,262.24,256.71,260.59
2026-03-11,260.85,261.89,259.31,260.57
2026-03-12,258.42,258.71,253.95,255.52
2026-03-13,255.24,256.09,249.29,249.89
2026-03-16,251.88,253.66,249.65,252.59
2026-03-17,252.73,254.9,251.95,254.0
2026-03-18,252.4,254.71,248.77,249.71
2026-03-19,249.17,251.6,247.07,248.73
2026-03-20,247.75,248.97,245.77,247.76
2026-03-23,253.74,254.37,250.05,251.26
2026-03-24,250.12,254.6,249.32,251.41
2026-03-25,253.87,254.77,251.37,252.39
2026-03-26,251.89,256.76,250.54,252.66
2026-03-27,253.67,255.25,247.84,248.57
2026-03-30,249.84,250.64,245.28,246.4
2026-03-31,247.68,255.24,246.87,253.56
2026-04-01,253.85,255.94,253.1,255.39
2026-04-02,253.97,255.89,250.42,255.68
2026-04-06,256.27,261.92,256.22,258.62
2026-04-07,255.92,255.96,245.47,253.27
2026-04-08,258.21,259.51,256.29,258.66
2026-04-09,258.76,260.88,255.83,260.25
2026-04-10,259.74,261.95,258.78,260.24
2026-04-13,259.49,259.94,256.42,258.96
2026-04-14,259.01,261.69,256.95,258.59
2026-04-15,257.92,266.31,257.57,266.18
2026-04-16,266.55,266.91,261.03,263.16
2026-04-17,266.71,272.05,266.47,269.98
2026-04-20,270.08,274.03,270.04,272.8
2026-04-21,271.25,272.55,265.16,265.93
